1
-66.1615648129	-24.4165287228
-66.1624672487	-24.4165098529
-66.1624878603	-24.4173361702
-66.1642927396	-24.4172984127
-66.1643133638	-24.4181247273
-66.1679231372	-24.4180491461
-66.1679437858	-24.4188754589
-66.1751633338	-24.4187240309
-66.1751426383	-24.4178977239
-66.1787523660	-24.4178218840
-66.1787316480	-24.4169955798
-66.1805364939	-24.4169576291
-66.1805572236	-24.4177839319
-66.1823620788	-24.4177459583
-66.1823413374	-24.4169196569
-66.1841461772	-24.4168816633
-66.1841254250	-24.4160553645
-66.1868326588	-24.4159983348
-66.1868118899	-24.4151720369
-66.1877142939	-24.4151530186
-66.1876935201	-24.4143267201
-66.1885959173	-24.4143076960
-66.1885751386	-24.4134813993
-66.1921846934	-24.4134052520
-66.1921638922	-24.4125789593
-66.1939686530	-24.4125408548
-66.1939478410	-24.4117145623
-66.1948502141	-24.4116955028
-66.1948293972	-24.4108692109
-66.2011459406	-24.4107356491
-66.2011667985	-24.4115619359
-66.2029715276	-24.4115237257
-66.2029923981	-24.4123500109
-66.2066018710	-24.4122735231
-66.2065809770	-24.4114472408
-66.2083856949	-24.4114089662
-66.2084066005	-24.4122352470
-66.2102113276	-24.4121969483
-66.2102322459	-24.4130232276
-66.2111346139	-24.4130040701
-66.2111555390	-24.4138303485
-66.2129602826	-24.4137920159
-66.2129812217	-24.4146182939
-66.2147859732	-24.4145799383
-66.2148069236	-24.4154062125
-66.2157093045	-24.4153870259
-66.2157302617	-24.4162133004
-66.2166326475	-24.4161941077
-66.2166536115	-24.4170203813
-66.2175560021	-24.4170011814
-66.2175769729	-24.4178274542
-66.2193817620	-24.4177890391
-66.2193607795	-24.4169627689
-66.2211655543	-24.4169243338
-66.2212705348	-24.4210556809
-66.2221729501	-24.4210364516
-66.2222149605	-24.4226889875
-66.2231173866	-24.4226697514
-66.2231804269	-24.4251485540
-66.2240828697	-24.4251293115
-66.2241249117	-24.4267818434
-66.2250273652	-24.4267625929
-66.2250483941	-24.4275888573
-66.2259508525	-24.4275696019
-66.2259718882	-24.4283958655
-66.2277768139	-24.4283573347
-66.2277557664	-24.4275310714
-66.2313655818	-24.4274539484
-66.2313866527	-24.4282802088
-66.2331915671	-24.4282416136
-66.2332337351	-24.4298941310
-66.2341362026	-24.4298748239
-66.2341572939	-24.4307010817
-66.2350597663	-24.4306817685
-66.2351019635	-24.4323342812
-66.2360044454	-24.4323149612
-66.2360255513	-24.4331412172
-66.2369280394	-24.4331218911
-66.2369491521	-24.4339481474
-66.2378516451	-24.4339288140
-66.2378727646	-24.4347550695
-66.2387752625	-24.4347357299
-66.2387963887	-24.4355619834
-66.2396988916	-24.4355426389
-66.2397411587	-24.4371951430
-66.2415461837	-24.4371564350
-66.2415673304	-24.4379826859
-66.2424698480	-24.4379633231
-66.2424910016	-24.4387895744
-66.2433935241	-24.4387702055
-66.2434570079	-24.4412489518
-66.2425544678	-24.4412683230
-66.2425967833	-24.4429208211
-66.2434993351	-24.4429014485
-66.2436051699	-24.4470326900
-66.2427025888	-24.4470520663
-66.2427237527	-24.4478783152
-66.2418211647	-24.4478976869
-66.2418634837	-24.4495501860
-66.2409608843	-24.4495695537
-66.2410031954	-24.4512220538
-66.2419058064	-24.4512026834
-66.2419269693	-24.4520289326
-66.2446348183	-24.4519707903
-66.2446559997	-24.4527970371
-66.2464612394	-24.4527582473
-66.2464824334	-24.4535844937
-66.2473850565	-24.4535650900
-66.2474062573	-24.4543913332
-66.2465036284	-24.4544107376
-66.2466308169	-24.4593682050
-66.2457281519	-24.4593876085
-66.2457493476	-24.4602138536
-66.2466520198	-24.4601944494
-66.2467580409	-24.4643256685
-66.2458553406	-24.4643450765
-66.2460037706	-24.4701287843
-66.2469065120	-24.4701093712
-66.2469277260	-24.4709356142
-66.2478304735	-24.4709161949
-66.2480214947	-24.4783523679
-66.2507298904	-24.4782940590
-66.2507511373	-24.4791202968
-66.2543623404	-24.4790424718
-66.2544687069	-24.4831736489
-66.2535658779	-24.4831931169
-66.2536084194	-24.4848455890
-66.2545112602	-24.4848261194
-66.2545325382	-24.4856523534
-66.2554353840	-24.4856328789
-66.2554566688	-24.4864591120
-66.2563595195	-24.4864396302
-66.2563808112	-24.4872658637
-66.2572836668	-24.4872463758
-66.2573049654	-24.4880726095
-66.2609164003	-24.4879946000
-66.2609377234	-24.4888208295
-66.2645491666	-24.4887427321
-66.2645705141	-24.4895689585
-66.2654733787	-24.4895494199
-66.2654947330	-24.4903756443
-66.2691062055	-24.4902974344
-66.2691275843	-24.4911236569
-66.2700304547	-24.4911040899
-66.2700518403	-24.4919303104
-66.2709547168	-24.4919107373
-66.2709761092	-24.4927369581
-66.2718789907	-24.4927173800
-66.2719431915	-24.4951960382
-66.2728460896	-24.4951764514
-66.2728889066	-24.4968288878
-66.2737918156	-24.4968092941
-66.2738132314	-24.4976355120
-66.2720074009	-24.4976746967
-66.2720288059	-24.4985009148
-66.2711258833	-24.4985204992
-66.2711472834	-24.4993467191
-66.2702443539	-24.4993662989
-66.2702657491	-24.5001925194
-66.2693628128	-24.5002120935
-66.2694483797	-24.5035169786
-66.2685454201	-24.5035365502
-66.2686737638	-24.5084938775
-66.2695767598	-24.5084742991
-66.2697051719	-24.5134316169
-66.2688021418	-24.5134511986
-66.2688235415	-24.5142774188
-66.2697265787	-24.5142578363
-66.2697479840	-24.5150840546
-66.2706510262	-24.5150644671
-66.2706938539	-24.5167169028
-66.2688877463	-24.5167560775
-66.2689091498	-24.5175822985
-66.2671030253	-24.5176214520
-66.2671244180	-24.5184476731
-66.2644152076	-24.5185063669
-66.2644365836	-24.5193325902
-66.2635335053	-24.5193521448
-66.2635548763	-24.5201783675
-66.2626517912	-24.5201979174
-66.2626731573	-24.5210241420
-66.2608669723	-24.5210632271
-66.2609096839	-24.5227156789
-66.2600065782	-24.5227352148
-66.2600279295	-24.5235614413
-66.2591248169	-24.5235809726
-66.2591675119	-24.5252334255
-66.2582643867	-24.5252529541
-66.2583070724	-24.5269054080
-66.2574039344	-24.5269249315
