1
-64.8827367400	-25.0275415315
-64.8827264038	-25.0268643245
-64.8818186563	-25.0268758231
-64.8818060394	-25.0260487575
-64.8799905624	-25.0260717372
-64.8799779582	-25.0252446683
-64.8790702224	-25.0252561494
-64.8790576248	-25.0244290788
-64.8781498971	-25.0244405540
-64.8781373062	-25.0236134852
-64.8772295839	-25.0236249543
-64.8772169996	-25.0227978839
-64.8763092791	-25.0228093471
-64.8762967014	-25.0219822749
-64.8753889915	-25.0219937321
-64.8753638501	-25.0203395913
-64.8744561492	-25.0203510421
-64.8744310221	-25.0186968977
-64.8753387108	-25.0186854478
-64.8753261420	-25.0178583759
-64.8762338216	-25.0178469208
-64.8762212473	-25.0170198481
-64.8771289227	-25.0170083879
-64.8771163455	-25.0161813189
-64.8780240130	-25.0161698536
-64.8779988429	-25.0145157105
-64.8789064978	-25.0145042406
-64.8788939075	-25.0136771711
-64.8798015582	-25.0136656960
-64.8797889624	-25.0128386256
-64.8806966053	-25.0128271455
-64.8806840040	-25.0120000743
-64.8815916376	-25.0119885890
-64.8815664245	-25.0103344507
-64.8833816723	-25.0103114664
-64.8833438204	-25.0078302591
-64.8824362169	-25.0078417532
-64.8824202794	-25.0067966068
-64.8829289104	-25.0061810569
-64.8833185886	-25.0061761215
-64.8833068472	-25.0054063334
-64.8833253813	-25.0053488062
-64.8869363116	-25.0053030251
-64.8869236728	-25.0044759561
-64.8905539813	-25.0044298423
-64.8905481280	-25.0040475281
-64.8920572467	-25.0043819256
-64.8923356202	-25.0038625888
-64.8928975115	-25.0035945070
-64.8932081760	-25.0039025560
-64.8964380874	-25.0034126063
-64.8997007692	-25.0031168539
-64.9005066288	-25.0026485177
-64.9005118183	-25.0026484513
-64.9005117733	-25.0026455272
-64.9018791320	-25.0018508530
-64.9022646832	-25.0017988127
-64.9023141929	-25.0017981793
-64.9023140999	-25.0017921440
-64.9044141067	-25.0015086820
-64.9049237176	-25.0009739741
-64.9050102166	-25.0009364445
-64.9050240817	-25.0009362669
-64.9050239922	-25.0009304659
-64.9058076216	-25.0005904685
-64.9064035187	-25.0000913662
-64.9068263959	-25.0000859445
-64.9068210800	-24.9997416301
-64.9074065128	-24.9992512811
-64.9077211558	-24.9992472452
-64.9077171987	-24.9989910560
-64.9080200865	-24.9987373595
-64.9080427061	-24.9984158987
-64.9086159011	-24.9984085435
-64.9085652734	-24.9951319397
-64.9085932637	-24.9950999457
-64.9094722847	-24.9950886630
-64.9094595009	-24.9942616037
-64.9103669904	-24.9942499505
-64.9103542012	-24.9934228938
-64.9112616840	-24.9934112355
-64.9112535586	-24.9928860063
-64.9113325878	-24.9928656267
-64.9121591782	-24.9927540779
-64.9121691688	-24.9933995717
-64.9130766518	-24.9933879023
-64.9130649443	-24.9926318403
-64.9133329732	-24.9925956676
-64.9134096675	-24.9925563975
-64.9148787971	-24.9925374913
-64.9148710190	-24.9920356447
-64.9150206351	-24.9920255415
-64.9168082859	-24.9920996039
-64.9175812950	-24.9917642395
-64.9176944072	-24.9916739957
-64.9184958506	-24.9916636609
-64.9184862022	-24.9910422934
-64.9187482955	-24.9908331873
-64.9219287781	-24.9907921274
-64.9221022384	-24.9909640609
-64.9221585326	-24.9907891586
-64.9230203043	-24.9907780201
-64.9230074324	-24.9899509680
-64.9233166648	-24.9899469701
-64.9240031959	-24.9906274839
-64.9253162979	-24.9897660153
-64.9269914861	-24.9903759129
-64.9280542618	-24.9903042398
-64.9288967943	-24.9911393118
-64.9300663019	-24.9918616668
-64.9320742494	-24.9920798384
-64.9334661221	-24.9927459287
-64.9350233712	-24.9922854885
-64.9350407938	-24.9922765617
-64.9375654999	-24.9922436952
-64.9375643734	-24.9921718667
-64.9383150668	-24.9925311178
-64.9395505749	-24.9927761895
-64.9409405263	-24.9934412217
-64.9443054543	-24.9932142179
-64.9457219893	-24.9937296839
-64.9461536451	-24.9937005235
-64.9466652334	-24.9937216004
-64.9466661425	-24.9937792885
-64.9477280758	-24.9937653859
-64.9481562624	-24.9937830253
-64.9481721141	-24.9937595704
-64.9484810777	-24.9937555231
-64.9484740944	-24.9933127570
-64.9491075927	-24.9923754155
-64.9493433410	-24.9920898059
-64.9502698964	-24.9920776600
-64.9502568414	-24.9912506202
-64.9511642895	-24.9912387195
-64.9511512290	-24.9904116836
-64.9529661087	-24.9903878665
-64.9529530367	-24.9895608291
-64.9538604683	-24.9895489116
-64.9538343139	-24.9878948385
-64.9547417328	-24.9878829175
-64.9547175420	-24.9863536073
-64.9547766452	-24.9862280400
-64.9556229773	-24.9862169169
-64.9556098901	-24.9853898826
-64.9565172909	-24.9853779519
-64.9564911059	-24.9837238782
-64.9573984915	-24.9837119428
-64.9573853938	-24.9828849080
-64.9565914583	-24.9828953510
-64.9566337092	-24.9828400594
-64.9566923014	-24.9820668162
-64.9573722967	-24.9820578719
-64.9573461043	-24.9804038006
-64.9582534701	-24.9803918615
-64.9582286549	-24.9788253532
-64.9582857106	-24.9788088724
-64.9584258827	-24.9787351744
-64.9609493154	-24.9787019407
-64.9609406590	-24.9781561363
-64.9616275615	-24.9778657946
-64.9627508807	-24.9778509819
-64.9627436263	-24.9773940464
-64.9628636811	-24.9773433002
-64.9631619628	-24.9770183520
-64.9636450888	-24.9770119774
-64.9636369711	-24.9765008744
-64.9639305875	-24.9761810017
-64.9663539371	-24.9761489995
-64.9663276303	-24.9744949370
-64.9681422586	-24.9744709491
-64.9681290946	-24.9736439163
-64.9690364050	-24.9736319145
-64.9690351940	-24.9735558708
-64.9692232052	-24.9735671459
-64.9693388677	-24.9728007080
-64.9699305354	-24.9727928775
-64.9699173605	-24.9719658465
-64.9753611177	-24.9718936921
-64.9752818622	-24.9669315216
-64.9750960028	-24.9669339879
-64.9754749886	-24.9664155787
-64.9774031647	-24.9661336049
-64.9786257901	-24.9656862756
-64.9801859635	-24.9645143819
-64.9814365072	-24.9641705757
-64.9824580190	-24.9645129622
-64.9833449680	-24.9647312267
-64.9843262952	-24.9650602514
-64.9843278440	-24.9651568018
-64.9846033154	-24.9651531294
