1
-65.4124795576	-25.1464559440
-65.4177551270	-25.1452922821
-65.4179763794	-25.1447029114
-65.4181900024	-25.1443557739
-65.4184646606	-25.1447048187
-65.4188385010	-25.1452980042
-65.4199142456	-25.1461906433
-65.4201889038	-25.1466827393
-65.4206161499	-25.1471824646
-65.4218063354	-25.1479740143
-65.4224014282	-25.1476802826
-65.4226150513	-25.1482715607
-65.4235382080	-25.1482295990
-65.4239196777	-25.1471462250
-65.4238204956	-25.1463088989
-65.4237136841	-25.1456146240
-65.4240417480	-25.1446762085
-65.4242019653	-25.1443805695
-65.4249649048	-25.1436901093
-65.4255676270	-25.1428604126
-65.4263305664	-25.1420707703
-65.4272003174	-25.1414356232
-65.4281082153	-25.1413612366
-65.4293518066	-25.1408214569
-65.4299545288	-25.1400318146
-65.4310379028	-25.1391525269
-65.4321289063	-25.1389083862
-65.4337539673	-25.1380748749
-65.4346694946	-25.1381778717
-65.4354324341	-25.1378402710
-65.4366302490	-25.1371021271
-65.4373321533	-25.1366081238
-65.4377136230	-25.1359710693
-65.4392395020	-25.1348896027
-65.4402160645	-25.1340084076
-65.4417419434	-25.1331253052
-65.4430160522	-25.1325092316
-65.4460525513	-25.1313858032
-65.4475173950	-25.1306972504
-65.4486083984	-25.1296195984
-65.4501266479	-25.1281471252
-65.4524078369	-25.1279563904
-65.4541397095	-25.1277141571
-65.4556579590	-25.1268329620
-65.4573974609	-25.1260013580
-65.4585876465	-25.1255607605
-65.4614028931	-25.1259155273
-65.4633026123	-25.1255283356
-65.4644393921	-25.1251850128
-65.4655761719	-25.1247959137
-65.4663925171	-25.1240100861
-65.4672012329	-25.1229953766
-65.4691009521	-25.1218681335
-65.4775619507	-25.1153354645
-65.4782180786	-25.1151218414
-65.4794387817	-25.1148204803
-65.4803085327	-25.1147842407
-65.4809646606	-25.1145515442
-65.4817504883	-25.1141147614
-65.4850006104	-25.1127300262
-65.4856796265	-25.1124382019
-65.4868774414	-25.1118049622
-65.4880752563	-25.1112937927
-65.4890213013	-25.1108570099
-65.5066375732	-25.1037769318
-65.5068511963	-25.1038093567
-65.5082244873	-25.1035823822
-65.5099105835	-25.1027107239
-65.5107650757	-25.1025371552
-65.5121536255	-25.1024112701
-65.5136489868	-25.1021060944
-65.5155868530	-25.1014995575
-65.5171585083	-25.1015720367
-65.5190582275	-25.1012382507
-65.5208969116	-25.1003265381
-65.5226669312	-25.0994586945
-65.5240173340	-25.0989532471
-65.5255813599	-25.0992641449
-65.5265884399	-25.0993366241
-65.5288009644	-25.0980186462
-65.5306243896	-25.0976486206
-65.5317077637	-25.0970077515
-65.5327911377	-25.0968360901
-65.5339889526	-25.0968418121
-65.5350723267	-25.0968475342
-65.5362319946	-25.0968494415
-65.5390090942	-25.0959453583
-65.5417022705	-25.0947971344
-65.5436859131	-25.0939884186
-65.5443191528	-25.0937519073
-65.5456619263	-25.0932102203
-65.5474166870	-25.0941314697
-65.5492019653	-25.0946197510
-65.5503997803	-25.0951309204
-65.5513687134	-25.0955791473
-65.5518112183	-25.0958824158
-65.5525207520	-25.0962581635
-65.5545043945	-25.0956878662
-65.5563659668	-25.0954570770
-65.5584945679	-25.0958671570
-65.5612030029	-25.0957031250
-65.5634078979	-25.0958499908
-65.5643768311	-25.0959548950
-65.5655288696	-25.0963954926
-65.5667190552	-25.0970153809
-65.5674667358	-25.0972537994
-65.5688476563	-25.0972900391
-65.5696716309	-25.0976676941
-65.5708999634	-25.0980110168
-65.5716094971	-25.0981845856
-65.5720214844	-25.0985240936
-65.5735092163	-25.0985622406
-65.5743637085	-25.0987682343
-65.5757293701	-25.0986003876
-65.5779724121	-25.0982990265
-65.5789794922	-25.0982685089
-65.5799865723	-25.0988140106
-65.5811767578	-25.0992622375
-65.5817337036	-25.0997047424
-65.5822219849	-25.1000785828
-65.5832977295	-25.1004886627
-65.5840454102	-25.1008682251
-65.5850524902	-25.1013431549
-65.5861358643	-25.1014137268
-65.5869903564	-25.1018276215
-65.5874710083	-25.1019992828
-65.5883407593	-25.1021022797
-65.5886688232	-25.1021404266
-65.5895614624	-25.1022415161
-65.5902709961	-25.1027221680
-65.5910949707	-25.1028251648
-65.5922851563	-25.1027584076
-65.5931472778	-25.1030693054
-65.5950317383	-25.1035766602
-65.5964431763	-25.1041965485
-65.5968933105	-25.1047401428
-65.5981979370	-25.1051540375
-65.5995025635	-25.1056327820
-65.6003189087	-25.1063175201
-65.6003952026	-25.1064643860
-65.6005096436	-25.1066875458
-65.6000595093	-25.1072368622
-65.5996475220	-25.1077766418
-65.5990066528	-25.1089973450
-65.5991897583	-25.1105861664
-65.5997085571	-25.1115417480
-65.6001510620	-25.1123237610
-65.5996246338	-25.1137847900
-65.5997314453	-25.1147708893
-65.5999221802	-25.1156196594
-65.6000595093	-25.1175479889
-65.6004714966	-25.1185340881
-65.6009521484	-25.1198596954
-65.6011657715	-25.1208801270
-65.6012802124	-25.1216983795
-65.6017227173	-25.1236896515
-65.6020889282	-25.1249141693
-65.6023101807	-25.1257686615
-65.6023788452	-25.1270256042
-65.6028594971	-25.1282844543
-65.6029281616	-25.1300201416
-65.6028518677	-25.1314506531
-65.6033706665	-25.1331653595
-65.6034774780	-25.1352386475
-65.6036911011	-25.1364650726
-65.6035766602	-25.1381320953
-65.6034622192	-25.1395225525
-65.6033859253	-25.1404094696
-65.6036071777	-25.1413612366
-65.6041946411	-25.1423473358
-65.6045684814	-25.1432876587
-65.6049041748	-25.1443099976
-65.6050872803	-25.1451282501
-65.6050796509	-25.1458721161
-65.6055984497	-25.1468963623
-65.6063461304	-25.1477088928
-65.6069793701	-25.1480903625
-65.6074600220	-25.1487045288
-65.6074218750	-25.1496887207
-65.6076049805	-25.1506099701
-65.6076431274	-25.1510143280
-65.6081619263	-25.1513576508
-65.6092376709	-25.1521186829
-65.6092758179	-25.1527633667
-65.6092681885	-25.1535530090
-65.6092681885	-25.1541976929
-65.6091918945	-25.1548709869
-65.6095581055	-25.1555557251
-65.6102676392	-25.1561012268
-65.6110916138	-25.1562404633
